Posicao,Time,Rodada_atual,Vitorias,Empates,Derrotas,Saldo_gols,Pontuacao,Temporada,Ranking_cbf,Valor_time,Gols_marcados,Gols_sofridos,Taxa_gols,Aproveitamento
15,Fortaleza,21,6,4,11,-8,22,2019,4222,22.65,23,31,0.742,0.3492063492063492
16,Fluminense RJ,21,5,4,12,-11,19,2019,10034,35.45,22,33,0.667,0.30158730158730157
17,Cruzeiro,21,4,7,10,-13,19,2019,15822,55.58,17,30,0.567,0.30158730158730157
18,CSA - AL,21,4,7,10,-20,19,2019,2850,25.58,11,31,0.355,0.30158730158730157
19,Avaí - SC,21,3,7,11,-19,16,2019,6394,12.25,12,31,0.387,0.25396825396825395
20,Chapecoense,21,3,5,13,-17,14,2019,10706,28.75,17,34,0.5,0.2222222222222222
1,Flamengo RJ,22,15,4,3,27,49,2019,13850,104.75,47,20,2.35,0.7424242424242424
2,Palmeiras,22,13,7,2,21,46,2019,16914,134.55,38,17,2.235,0.696969696969697
3,Corinthians SP,22,11,8,3,12,41,2019,14208,65.7,25,13,1.923,0.6212121212121212
4,Santos FC,22,12,5,5,10,41,2019,14682,79.88,33,23,1.435,0.6212121212121212
5,Bahia - BA,22,10,7,5,9,37,2019,8862,38.55,27,18,1.5,0.5606060606060606
6,Internacional,22,11,4,7,7,37,2019,10902,57.7,28,21,1.333,0.5606060606060606
7,São Paulo FC,22,9,9,4,8,36,2019,10508,72.2,23,15,1.533,0.5454545454545454
8,Grêmio Porto Alegre,22,9,7,6,12,34,2019,14936,71.35,37,25,1.48,0.5151515151515151
9,Athletico Paranaense,22,9,4,9,9,31,2019,11380,35.3,31,22,1.409,0.4696969696969697
10,Atlético Mineiro,22,9,3,10,0,30,2019,13352,50.4,27,27,1.0,0.45454545454545453
11,Goiás,22,9,3,10,-10,30,2019,6168,21.8,22,32,0.688,0.45454545454545453
12,Botafogo - RJ,22,8,3,11,-5,27,2019,10619,30.95,19,24,0.792,0.4090909090909091
13,Vasco da Gama,22,7,6,9,-8,27,2019,9360,38.05,21,29,0.724,0.4090909090909091
14,Fortaleza,22,7,4,11,-7,25,2019,4222,22.65,24,31,0.774,0.3787878787878788
15,Ceará - CE,22,6,5,11,-1,23,2019,6274,19.68,22,23,0.957,0.3484848484848485
16,Fluminense RJ,22,6,4,12,-10,22,2019,10034,35.45,24,34,0.706,0.3333333333333333
17,Cruzeiro,22,4,7,11,-14,19,2019,15822,55.58,17,31,0.548,0.2878787878787879
18,CSA - AL,22,4,7,11,-22,19,2019,2850,25.58,11,33,0.333,0.2878787878787879
19,Avaí - SC,22,3,7,12,-21,16,2019,6394,12.25,12,33,0.364,0.24242424242424243
20,Chapecoense,22,3,6,13,-17,15,2019,10706,28.75,18,35,0.514,0.22727272727272727
1,Flamengo RJ,23,16,4,3,28,52,2019,13850,104.75,48,20,2.4,0.7536231884057971
2,Palmeiras,23,13,8,2,21,47,2019,16914,134.55,39,18,2.167,0.6811594202898551
3,Santos FC,23,13,5,5,11,44,2019,14682,79.88,34,23,1.478,0.6376811594202898
4,Corinthians SP,23,11,9,3,12,42,2019,14208,65.7,25,13,1.923,0.6086956521739131
5,São Paulo FC,23,10,9,4,9,39,2019,10508,72.2,25,16,1.562,0.5652173913043478
6,Internacional,23,11,5,7,7,38,2019,10902,57.7,29,22,1.318,0.5507246376811594
7,Bahia - BA,23,10,7,6,8,37,2019,8862,38.55,28,20,1.4,0.5362318840579711
8,Grêmio Porto Alegre,23,9,8,6,12,35,2019,14936,71.35,37,25,1.48,0.5072463768115942
9,Athletico Paranaense,23,10,4,9,10,34,2019,11380,35.3,33,23,1.435,0.4927536231884058
10,Goiás,23,10,3,10,-9,33,2019,6168,21.8,23,32,0.719,0.4782608695652174
11,Atlético Mineiro,23,9,4,10,0,31,2019,13352,50.4,28,28,1.0,0.4492753623188406
12,Botafogo - RJ,23,8,3,12,-6,27,2019,10619,30.95,19,25,0.76,0.391304347826087
13,Vasco da Gama,23,7,6,10,-9,27,2019,9360,38.05,21,30,0.7,0.391304347826087
14,Fortaleza,23,7,4,12,-8,25,2019,4222,22.65,25,33,0.758,0.36231884057971014
15,Fluminense RJ,23,7,4,12,-9,25,2019,10034,35.45,25,34,0.735,0.36231884057971014
16,Ceará - CE,23,6,5,12,-2,23,2019,6274,19.68,22,24,0.917,0.3333333333333333
17,CSA - AL,23,5,7,11,-20,22,2019,2850,25.58,14,34,0.412,0.3188405797101449
18,Cruzeiro,23,4,8,11,-14,20,2019,15822,55.58,18,32,0.562,0.2898550724637681
19,Avaí - SC,23,3,7,13,-23,16,2019,6394,12.25,13,36,0.361,0.2318840579710145
20,Chapecoense,23,3,6,14,-18,15,2019,10706,28.75,18,36,0.5,0.21739130434782608
1,Flamengo RJ,24,17,4,3,30,55,2019,13850,104.75,51,21,2.429,0.7638888888888888
2,Santos FC,24,14,5,5,13,47,2019,14682,79.88,36,23,1.565,0.6527777777777778
3,Palmeiras,24,13,8,3,19,47,2019,16914,134.55,39,20,1.95,0.6527777777777778
4,Corinthians SP,24,11,10,3,12,43,2019,14208,65.7,27,15,1.8,0.5972222222222222
5,São Paulo FC,24,10,10,4,9,40,2019,10508,72.2,25,16,1.562,0.5555555555555556
6,Grêmio Porto Alegre,24,10,8,6,13,38,2019,14936,71.35,39,26,1.5,0.5277777777777778
7,Bahia - BA,24,10,8,6,8,38,2019,8862,38.55,28,20,1.4,0.5277777777777778
8,Internacional,24,11,5,8,6,38,2019,10902,57.7,29,23,1.261,0.5277777777777778
9,Athletico Paranaense,24,10,5,9,10,35,2019,11380,35.3,35,25,1.4,0.4861111111111111
10,Goiás,24,10,3,11,-11,33,2019,6168,21.8,24,35,0.686,0.4583333333333333
11,Atlético Mineiro,24,9,4,11,-2,31,2019,13352,50.4,29,31,0.935,0.4305555555555556
12,Botafogo - RJ,24,9,3,12,-4,30,2019,10619,30.95,22,26,0.846,0.4166666666666667
13,Fortaleza,24,8,4,12,-6,28,2019,4222,22.65,27,33,0.818,0.3888888888888889
14,Vasco da Gama,24,7,7,10,-9,28,2019,9360,38.05,21,30,0.7,0.3888888888888889
15,Fluminense RJ,24,7,5,12,-9,26,2019,10034,35.45,25,34,0.735,0.3611111111111111
16,CSA - AL,24,6,7,11,-19,25,2019,2850,25.58,15,34,0.441,0.3472222222222222
17,Ceará - CE,24,6,5,13,-3,23,2019,6274,19.68,23,26,0.885,0.3194444444444444
18,Cruzeiro,24,4,9,11,-14,21,2019,15822,55.58,18,32,0.562,0.2916666666666667
19,Avaí - SC,24,3,8,13,-23,17,2019,6394,12.25,13,36,0.361,0.2361111111111111
20,Chapecoense,24,3,6,15,-20,15,2019,10706,28.75,18,38,0.474,0.20833333333333334
1,Flamengo RJ,25,18,4,3,32,58,2019,13850,104.75,53,21,2.524,0.7733333333333333
2,Palmeiras,25,14,8,3,20,50,2019,16914,134.55,40,20,2.0,0.6666666666666666
3,Santos FC,25,14,6,5,13,48,2019,14682,79.88,36,23,1.565,0.64
4,Corinthians SP,25,11,10,4,11,43,2019,14208,65.7,27,16,1.688,0.5733333333333334
5,São Paulo FC,25,11,10,4,10,43,2019,10508,72.2,26,16,1.625,0.5733333333333334
6,Grêmio Porto Alegre,25,11,8,6,16,41,2019,14936,71.35,43,27,1.593,0.5466666666666666
7,Internacional,25,11,6,8,6,39,2019,10902,57.7,29,23,1.261,0.52
8,Bahia - BA,25,10,8,7,6,38,2019,8862,38.55,28,22,1.273,0.5066666666666667
9,Goiás,25,11,3,11,-10,36,2019,6168,21.8,25,35,0.714,0.48
10,Athletico Paranaense,25,10,5,10,8,35,2019,11380,35.3,35,27,1.296,0.4666666666666667
11,Atlético Mineiro,25,9,4,12,-5,31,2019,13352,50.4,30,35,0.857,0.41333333333333333
12,Vasco da Gama,25,8,7,10,-8,31,2019,9360,38.05,22,30,0.733,0.41333333333333333
13,Botafogo - RJ,25,9,3,13,-5,30,2019,10619,30.95,22,27,0.815,0.4
14,Fluminense RJ,25,8,5,12,-7,29,2019,10034,35.45,27,34,0.794,0.38666666666666666
15,Fortaleza,25,8,4,13,-7,28,2019,4222,22.65,27,34,0.794,0.37333333333333335
16,Ceará - CE,25,7,5,13,-2,26,2019,6274,19.68,24,26,0.923,0.3466666666666667
17,CSA - AL,25,6,7,12,-20,25,2019,2850,25.58,15,35,0.429,0.3333333333333333
18,Cruzeiro,25,4,10,11,-14,22,2019,15822,55.58,19,33,0.576,0.29333333333333333
19,Avaí - SC,25,3,8,14,-24,17,2019,6394,12.25,13,37,0.351,0.22666666666666666
20,Chapecoense,25,3,7,15,-20,16,2019,10706,28.75,19,39,0.487,0.21333333333333335
1,Flamengo RJ,26,19,4,3,33,61,2019,13850,104.75,55,22,2.5,0.782051282051282
2,Palmeiras,26,15,8,3,21,53,2019,16914,134.55,41,20,2.05,0.6794871794871795
3,Santos FC,26,15,6,5,14,51,2019,14682,79.88,38,24,1.583,0.6538461538461539
4,Corinthians SP,26,11,11,4,11,44,2019,14208,65.7,29,18,1.611,0.5641025641025641
5,São Paulo FC,26,11,10,5,9,43,2019,10508,72.2,26,17,1.529,0.5512820512820513
6,Internacional,26,12,6,8,8,42,2019,10902,57.7,31,23,1.348,0.5384615384615384
7,Grêmio Porto Alegre,26,11,8,7,15,41,2019,14936,71.35,43,28,1.536,0.5256410256410257
8,Bahia - BA,26,11,8,7,7,41,2019,8862,38.55,29,22,1.318,0.5256410256410257
9,Athletico Paranaense,26,11,5,10,9,38,2019,11380,35.3,37,28,1.321,0.48717948717948717
10,Goiás,26,11,4,11,-10,37,2019,6168,21.8,27,37,0.73,0.47435897435897434
11,Vasco da Gama,26,9,7,10,-7,34,2019,9360,38.05,24,31,0.774,0.4358974358974359
12,Atlético Mineiro,26,9,5,12,-5,32,2019,13352,50.4,32,37,0.865,0.41025641025641024
13,Botafogo - RJ,26,9,3,14,-6,30,2019,10619,30.95,23,29,0.793,0.38461538461538464
14,Fluminense RJ,26,8,5,13,-8,29,2019,10034,35.45,28,36,0.778,0.3717948717948718
15,Fortaleza,26,8,4,14,-8,28,2019,4222,22.65,28,36,0.778,0.358974358974359
16,Ceará - CE,26,7,5,14,-3,26,2019,6274,19.68,25,28,0.893,0.3333333333333333
17,CSA - AL,26,6,8,12,-20,26,2019,2850,25.58,17,37,0.459,0.3333333333333333
18,Cruzeiro,26,5,10,11,-13,25,2019,15822,55.58,20,33,0.606,0.32051282051282054
19,Avaí - SC,26,3,8,15,-26,17,2019,6394,12.25,13,39,0.333,0.21794871794871795
20,Chapecoense,26,3,7,16,-21,16,2019,10706,28.75,19,40,0.475,0.20512820512820512
1,Flamengo RJ,27,20,4,3,35,64,2019,13850,104.75,57,22,2.591,0.7901234567901234
2,Palmeiras,27,15,9,3,21,54,2019,16914,134.55,42,21,2.0,0.6666666666666666
3,Santos FC,27,15,6,6,12,51,2019,14682,79.88,38,26,1.462,0.6296296296296297
4,São Paulo FC,27,12,10,5,10,46,2019,10508,72.2,27,17,1.588,0.5679012345679012
5,Corinthians SP,27,11,11,5,10,44,2019,14208,65.7,30,20,1.5,0.5432098765432098
6,Internacional,27,12,6,9,7,42,2019,10902,57.7,31,24,1.292,0.5185185185185185
7,Grêmio Porto Alegre,27,11,8,8,14,41,2019,14936,71.35,44,30,1.467,0.5061728395061729
8,Bahia - BA,27,11,8,8,6,41,2019,8862,38.55,30,24,1.25,0.5061728395061729
9,Athletico Paranaense,27,11,6,10,9,39,2019,11380,35.3,38,29,1.31,0.48148148148148145
10,Goiás,27,11,5,11,-10,38,2019,6168,21.8,29,39,0.744,0.4691358024691358
11,Vasco da Gama,27,10,7,10,-6,37,2019,9360,38.05,25,31,0.806,0.4567901234567901
12,Atlético Mineiro,27,10,5,12,-3,35,2019,13352,50.4,34,37,0.919,0.43209876543209874
13,Botafogo - RJ,27,10,3,14,-5,33,2019,10619,30.95,25,30,0.833,0.4074074074074074
14,Fortaleza,27,9,4,14,-7,31,2019,4222,22.65,30,37,0.811,0.38271604938271603
15,Ceará - CE,27,8,5,14,-2,29,2019,6274,19.68,27,29,0.931,0.35802469135802467
16,Fluminense RJ,27,8,5,14,-10,29,2019,10034,35.45,28,38,0.737,0.35802469135802467
17,Cruzeiro,27,6,10,11,-12,28,2019,15822,55.58,22,34,0.647,0.345679012345679
18,CSA - AL,27,6,8,13,-21,26,2019,2850,25.58,18,39,0.462,0.32098765432098764
19,Avaí - SC,27,3,8,16,-27,17,2019,6394,12.25,13,40,0.325,0.20987654320987653
20,Chapecoense,27,3,8,16,-21,17,2019,10706,28.75,21,42,0.5,0.20987654320987653
1,Flamengo RJ,28,21,4,3,36,67,2019,13850,104.75,58,22,2.636,0.7976190476190477
2,Palmeiras,28,16,9,3,22,57,2019,16914,134.55,44,22,2.0,0.6785714285714286
3,Santos FC,28,15,7,6,12,52,2019,14682,79.88,38,26,1.462,0.6190476190476191
4,São Paulo FC,28,13,10,5,12,49,2019,10508,72.2,29,17,1.706,0.5833333333333334
5,Corinthians SP,28,11,12,5,10,45,2019,14208,65.7,30,20,1.5,0.5357142857142857
6,Internacional,28,13,6,9,8,45,2019,10902,57.7,34,26,1.308,0.5357142857142857
7,Grêmio Porto Alegre,28,12,8,8,17,44,2019,14936,71.35,47,30,1.567,0.5238095238095238
8,Athletico Paranaense,28,12,6,10,12,42,2019,11380,35.3,42,30,1.4,0.5
9,Bahia - BA,28,11,8,9,5,41,2019,8862,38.55,32,27,1.185,0.4880952380952381
10,Vasco da Gama,28,10,8,10,-6,38,2019,9360,38.05,26,32,0.812,0.4523809523809524
11,Goiás,28,11,5,12,-13,38,2019,6168,21.8,30,43,0.698,0.4523809523809524
12,Atlético Mineiro,28,10,5,13,-5,35,2019,13352,50.4,34,39,0.872,0.4166666666666667
13,Botafogo - RJ,28,10,3,15,-8,33,2019,10619,30.95,25,33,0.758,0.39285714285714285
14,Fortaleza,28,9,5,14,-7,32,2019,4222,22.65,31,38,0.816,0.38095238095238093
15,Ceará - CE,28,8,6,14,-2,30,2019,6274,19.68,28,30,0.933,0.35714285714285715
16,Fluminense RJ,28,8,6,14,-10,30,2019,10034,35.45,29,39,0.744,0.35714285714285715
17,Cruzeiro,28,6,11,11,-12,29,2019,15822,55.58,23,35,0.657,0.34523809523809523
18,CSA - AL,28,6,8,14,-22,26,2019,2850,25.58,18,40,0.45,0.30952380952380953
19,Chapecoense,28,3,9,16,-21,18,2019,10706,28.75,22,43,0.512,0.21428571428571427
20,Avaí - SC,28,3,8,17,-28,17,2019,6394,12.25,14,42,0.333,0.20238095238095238
1,Flamengo RJ,29,21,5,3,36,68,2019,13850,104.75,60,24,2.5,0.7816091954022989
2,Palmeiras,29,17,9,3,25,60,2019,16914,134.55,47,22,2.136,0.6896551724137931
3,Santos FC,29,16,7,6,13,55,2019,14682,79.88,39,26,1.5,0.632183908045977
4,São Paulo FC,29,13,10,6,9,49,2019,10508,72.2,29,20,1.45,0.5632183908045977
5,Grêmio Porto Alegre,29,13,8,8,19,47,2019,14936,71.35,50,31,1.613,0.5402298850574713
6,Internacional,29,13,7,9,8,46,2019,10902,57.7,35,27,1.296,0.5287356321839081
7,Corinthians SP,29,11,12,6,9,45,2019,14208,65.7,31,22,1.409,0.5172413793103449
8,Athletico Paranaense,29,12,7,10,12,43,2019,11380,35.3,43,31,1.387,0.4942528735632184
9,Bahia - BA,29,11,8,10,4,41,2019,8862,38.55,32,28,1.143,0.47126436781609193
10,Goiás,29,11,6,12,-13,39,2019,6168,21.8,32,45,0.711,0.4482758620689655
11,Vasco da Gama,29,10,8,11,-8,38,2019,9360,38.05,27,35,0.771,0.4367816091954023
12,Fortaleza,29,10,5,14,-5,35,2019,4222,22.65,34,39,0.872,0.40229885057471265
13,Atlético Mineiro,29,10,5,14,-7,35,2019,13352,50.4,34,41,0.829,0.40229885057471265
14,Ceará - CE,29,9,6,14,0,33,2019,6274,19.68,30,30,1.0,0.3793103448275862
15,Botafogo - RJ,29,10,3,16,-10,33,2019,10619,30.95,25,35,0.714,0.3793103448275862
16,Cruzeiro,29,7,11,11,-10,32,2019,15822,55.58,25,35,0.714,0.367816091954023
17,Fluminense RJ,29,8,6,15,-12,30,2019,10034,35.45,29,41,0.707,0.3448275862068966
18,CSA - AL,29,7,8,14,-21,29,2019,2850,25.58,20,41,0.488,0.3333333333333333
19,Chapecoense,29,4,9,16,-19,21,2019,10706,28.75,24,43,0.558,0.2413793103448276
20,Avaí - SC,29,3,8,18,-30,17,2019,6394,12.25,15,45,0.333,0.19540229885057472
1,Flamengo RJ,30,22,5,3,39,71,2019,13850,104.75,64,25,2.56,0.7888888888888889
2,Palmeiras,30,18,9,3,26,63,2019,16914,134.55,48,22,2.182,0.7
3,Santos FC,30,17,7,6,16,58,2019,14682,79.88,43,27,1.593,0.6444444444444445
4,São Paulo FC,30,14,10,6,12,52,2019,10508,72.2,32,20,1.6,0.5777777777777777
5,Grêmio Porto Alegre,30,14,8,8,21,50,2019,14936,71.35,52,31,1.677,0.5555555555555556
6,Athletico Paranaense,30,13,7,10,13,46,2019,11380,35.3,44,31,1.419,0.5111111111111111
7,Internacional,30,13,7,10,6,46,2019,10902,57.7,35,29,1.207,0.5111111111111111
8,Corinthians SP,30,11,12,7,6,45,2019,14208,65.7,32,26,1.231,0.5
9,Bahia - BA,30,11,9,10,4,42,2019,8862,38.55,33,29,1.138,0.4666666666666667
10,Goiás,30,12,6,12,-11,42,2019,6168,21.8,34,45,0.756,0.4666666666666667
11,Vasco da Gama,30,10,9,11,-8,39,2019,9360,38.05,27,35,0.771,0.43333333333333335
12,Fortaleza,30,10,6,14,-5,36,2019,4222,22.65,36,41,0.878,0.4
13,Atlético Mineiro,30,10,6,14,-7,36,2019,13352,50.4,36,43,0.837,0.4
14,Ceará - CE,30,9,6,15,-1,33,2019,6274,19.68,30,31,0.968,0.36666666666666664
15,Cruzeiro,30,7,12,11,-10,33,2019,15822,55.58,26,36,0.722,0.36666666666666664
16,Botafogo - RJ,30,10,3,17,-13,33,2019,10619,30.95,26,39,0.667,0.36666666666666664
17,Fluminense RJ,30,8,7,15,-12,31,2019,10034,35.45,29,41,0.707,0.34444444444444444
18,CSA - AL,30,7,8,15,-22,29,2019,2850,25.58,20,42,0.476,0.32222222222222224
19,Chapecoense,30,4,9,17,-22,21,2019,10706,28.75,24,46,0.522,0.23333333333333334
20,Avaí - SC,30,3,8,19,-32,17,2019,6394,12.25,15,47,0.319,0.18888888888888888
1,Flamengo RJ,31,23,5,3,40,74,2019,13850,104.75,65,25,2.6,0.7956989247311828
2,Palmeiras,31,19,9,3,27,66,2019,16914,134.55,50,23,2.174,0.7096774193548387
3,Santos FC,31,18,7,6,17,61,2019,14682,79.88,45,28,1.607,0.6559139784946236
4,Grêmio Porto Alegre,31,15,8,8,22,53,2019,14936,71.35,54,32,1.688,0.5698924731182796
5,São Paulo FC,31,14,10,7,10,52,2019,10508,72.2,32,22,1.455,0.5591397849462365
6,Corinthians SP,31,12,12,7,7,48,2019,14208,65.7,35,28,1.25,0.5161290322580645
7,Athletico Paranaense,31,13,8,10,13,47,2019,11380,35.3,44,31,1.419,0.5053763440860215
8,Internacional,31,13,7,11,4,46,2019,10902,57.7,35,31,1.129,0.4946236559139785
9,Bahia - BA,31,11,10,10,4,43,2019,8862,38.55,34,30,1.133,0.46236559139784944
10,Goiás,31,12,6,13,-13,42,2019,6168,21.8,34,47,0.723,0.45161290322580644
11,Atlético Mineiro,31,11,6,14,-5,39,2019,13352,50.4,38,43,0.884,0.41935483870967744
12,Vasco da Gama,31,10,9,12,-9,39,2019,9360,38.05,28,37,0.757,0.41935483870967744
13,Ceará - CE,31,10,6,15,1,36,2019,6274,19.68,32,31,1.032,0.3870967741935484
14,Fortaleza,31,10,6,15,-6,36,2019,4222,22.65,38,44,0.864,0.3870967741935484
15,Fluminense RJ,31,9,7,15,-10,34,2019,10034,35.45,31,41,0.756,0.3655913978494624
16,Cruzeiro,31,7,13,11,-10,34,2019,15822,55.58,26,36,0.722,0.3655913978494624
17,Botafogo - RJ,31,10,3,18,-14,33,2019,10619,30.95,26,40,0.65,0.3548387096774194
18,CSA - AL,31,7,8,16,-23,29,2019,2850,25.58,21,44,0.477,0.3118279569892473
19,Chapecoense,31,4,10,17,-22,22,2019,10706,28.75,25,47,0.532,0.23655913978494625
20,Avaí - SC,31,3,8,20,-33,17,2019,6394,12.25,16,49,0.327,0.1827956989247312
1,Flamengo RJ,32,24,5,3,42,77,2019,13850,104.75,68,26,2.615,0.8020833333333334
2,Palmeiras,32,19,10,3,27,67,2019,16914,134.55,51,24,2.125,0.6979166666666666
3,Santos FC,32,19,7,6,20,64,2019,14682,79.88,48,28,1.714,0.6666666666666666
4,Grêmio Porto Alegre,32,16,8,8,23,56,2019,14936,71.35,55,32,1.719,0.5833333333333334
5,São Paulo FC,32,14,10,8,9,52,2019,10508,72.2,32,23,1.391,0.5416666666666666
6,Athletico Paranaense,32,14,8,10,14,50,2019,11380,35.3,45,31,1.452,0.5208333333333334
7,Corinthians SP,32,12,13,7,7,49,2019,14208,65.7,36,29,1.241,0.5104166666666666
8,Internacional,32,14,7,11,5,49,2019,10902,57.7,37,32,1.156,0.5104166666666666
9,Bahia - BA,32,11,10,11,2,43,2019,8862,38.55,35,33,1.061,0.4479166666666667
10,Vasco da Gama,32,11,9,12,-6,42,2019,9360,38.05,31,37,0.838,0.4375
11,Goiás,32,12,6,14,-16,42,2019,6168,21.8,34,50,0.68,0.4375
12,Atlético Mineiro,32,11,7,14,-5,40,2019,13352,50.4,38,43,0.884,0.4166666666666667
13,Fortaleza,32,11,6,15,-5,39,2019,4222,22.65,39,44,0.886,0.40625
14,Ceará - CE,32,10,6,16,0,36,2019,6274,19.68,32,32,1.0,0.375
15,Botafogo - RJ,32,11,3,18,-12,36,2019,10619,30.95,28,40,0.7,0.375
16,Cruzeiro,32,7,14,11,-10,35,2019,15822,55.58,26,36,0.722,0.3645833333333333
17,Fluminense RJ,32,9,7,16,-11,34,2019,10034,35.45,32,43,0.744,0.3541666666666667
18,CSA - AL,32,7,8,17,-26,29,2019,2850,25.58,21,47,0.447,0.3020833333333333
19,Chapecoense,32,4,10,18,-23,22,2019,10706,28.75,25,48,0.521,0.22916666666666666
20,Avaí - SC,32,3,8,21,-35,17,2019,6394,12.25,16,51,0.314,0.17708333333333334
1,Flamengo RJ,33,25,5,3,43,80,2019,13850,104.75,69,26,2.654,0.8080808080808081
2,Palmeiras,33,19,11,3,27,68,2019,16914,134.55,52,25,2.08,0.6868686868686869
3,Santos FC,33,19,8,6,20,65,2019,14682,79.88,49,29,1.69,0.6565656565656566
4,Grêmio Porto Alegre,33,16,8,9,22,56,2019,14936,71.35,55,33,1.667,0.5656565656565656
5,Athletico Paranaense,33,15,8,10,15,53,2019,11380,35.3,46,31,1.484,0.5353535353535354
6,São Paulo FC,33,14,11,8,9,53,2019,10508,72.2,33,24,1.375,0.5353535353535354
7,Corinthians SP,33,12,14,7,7,50,2019,14208,65.7,36,29,1.241,0.5050505050505051
8,Internacional,33,14,8,11,5,50,2019,10902,57.7,37,32,1.156,0.5050505050505051
9,Bahia - BA,33,11,11,11,2,44,2019,8862,38.55,36,34,1.059,0.4444444444444444
10,Vasco da Gama,33,11,10,12,-6,43,2019,9360,38.05,32,38,0.842,0.43434343434343436
11,Goiás,33,12,7,14,-16,43,2019,6168,21.8,35,51,0.686,0.43434343434343436
12,Fortaleza,33,12,6,15,-2,42,2019,4222,22.65,42,44,0.955,0.42424242424242425
13,Atlético Mineiro,33,11,8,14,-5,41,2019,13352,50.4,39,44,0.886,0.41414141414141414
14,Ceará - CE,33,10,6,17,-1,36,2019,6274,19.68,32,33,0.97,0.36363636363636365
15,Cruzeiro,33,7,15,11,-10,36,2019,15822,55.58,26,36,0.722,0.36363636363636365
16,Botafogo - RJ,33,11,3,19,-13,36,2019,10619,30.95,28,41,0.683,0.36363636363636365
17,Fluminense RJ,33,9,8,16,-11,35,2019,10034,35.45,33,44,0.75,0.35353535353535354
18,CSA - AL,33,7,8,18,-29,29,2019,2850,25.58,21,50,0.42,0.29292929292929293
19,Chapecoense,33,5,10,18,-22,25,2019,10706,28.75,26,48,0.542,0.25252525252525254
20,Avaí - SC,33,3,9,21,-35,18,2019,6394,12.25,16,51,0.314,0.18181818181818182
1,Flamengo RJ,34,25,6,3,43,81,2019,13850,104.75,73,30,2.433,0.7941176470588235
2,Santos FC,34,20,8,6,23,68,2019,14682,79.88,53,30,1.767,0.6666666666666666
3,Palmeiras,34,19,11,4,26,68,2019,16914,134.55,53,27,1.963,0.6666666666666666
4,Grêmio Porto Alegre,34,17,8,9,23,59,2019,14936,71.35,57,34,1.676,0.5784313725490197
5,Athletico Paranaense,34,16,8,10,16,56,2019,11380,35.3,47,31,1.516,0.5490196078431373
6,São Paulo FC,34,14,12,8,9,54,2019,10508,72.2,34,25,1.36,0.5294117647058824
7,Internacional,34,14,9,11,5,51,2019,10902,57.7,39,34,1.147,0.5
8,Corinthians SP,34,12,14,8,6,50,2019,14208,65.7,36,30,1.2,0.49019607843137253
9,Goiás,34,13,7,14,-15,46,2019,6168,21.8,39,54,0.722,0.45098039215686275
10,Bahia - BA,34,11,11,12,1,44,2019,8862,38.55,39,38,1.026,0.43137254901960786
11,Vasco da Gama,34,11,11,12,-6,44,2019,9360,38.05,36,42,0.857,0.43137254901960786
12,Fortaleza,34,12,7,15,-2,43,2019,4222,22.65,44,46,0.957,0.4215686274509804
13,Atlético Mineiro,34,11,8,15,-6,41,2019,13352,50.4,39,45,0.867,0.4019607843137255
14,Botafogo - RJ,34,12,3,19,-12,39,2019,10619,30.95,29,41,0.707,0.38235294117647056
15,Fluminense RJ,34,10,8,16,-10,38,2019,10034,35.45,34,44,0.773,0.37254901960784315
16,Ceará - CE,34,10,7,17,-1,37,2019,6274,19.68,33,34,0.971,0.3627450980392157
17,Cruzeiro,34,7,15,12,-13,36,2019,15822,55.58,27,40,0.675,0.35294117647058826
18,CSA - AL,34,7,8,19,-30,29,2019,2850,25.58,21,51,0.412,0.28431372549019607
19,Chapecoense,34,6,10,18,-21,28,2019,10706,28.75,27,48,0.562,0.27450980392156865
20,Avaí - SC,34,3,9,22,-36,18,2019,6394,12.25,16,52,0.308,0.17647058823529413
1,Flamengo RJ,35,26,6,3,46,84,2019,13850,104.75,77,31,2.484,0.8
2,Santos FC,35,20,8,7,22,68,2019,14682,79.88,54,32,1.688,0.6476190476190476
3,Palmeiras,35,19,11,5,25,68,2019,16914,134.55,53,28,1.893,0.6476190476190476
4,Grêmio Porto Alegre,35,17,8,10,21,59,2019,14936,71.35,57,36,1.583,0.5619047619047619
5,Athletico Paranaense,35,17,8,10,18,59,2019,11380,35.3,49,31,1.581,0.5619047619047619
6,São Paulo FC,35,15,12,8,10,57,2019,10508,72.2,35,25,1.4,0.5428571428571428
7,Corinthians SP,35,13,14,8,9,53,2019,14208,65.7,39,30,1.3,0.5047619047619047
8,Internacional,35,14,9,12,4,51,2019,10902,57.7,40,36,1.111,0.4857142857142857
9,Goiás,35,14,7,14,-14,49,2019,6168,21.8,41,55,0.745,0.4666666666666667
10,Fortaleza,35,13,7,15,-1,46,2019,4222,22.65,46,47,0.979,0.4380952380952381
11,Bahia - BA,35,11,12,12,1,45,2019,8862,38.55,40,39,1.026,0.42857142857142855
12,Vasco da Gama,35,11,11,13,-7,44,2019,9360,38.05,36,43,0.837,0.41904761904761906
13,Atlético Mineiro,35,11,9,15,-6,42,2019,13352,50.4,40,46,0.87,0.4
14,Botafogo - RJ,35,13,3,19,-11,42,2019,10619,30.95,30,41,0.732,0.4
15,Fluminense RJ,35,11,8,16,-9,41,2019,10034,35.45,35,44,0.795,0.3904761904761905
